company_name,phone,website,address,city,state,lat,lng,rating,review_count,categories,source_url,source
Franklin Trucking Inc,+17168520480,http://www.franklinterminals.com/,"212 Ohio St # 1, Buffalo, NY 14204",Buffalo,NY,42.871996,-78.870554,5,3,Trucking company,https://www.google.com/maps/search/?api=1&query=Franklin%20Trucking%20Inc&query_place_id=ChIJHwVJbSUS04kRAF_m5TfN--k,apify_google_maps
RouteGenie,+18775996560,https://routegenie.com/,"241 Main St Suite 510, Buffalo, NY 14203",Buffalo,NY,42.880852,-78.875372,4.6,57,Software company,https://www.google.com/maps/search/?api=1&query=RouteGenie&query_place_id=ChIJqZLMrxAT04kREXwdfBiru8E,apify_google_maps
Indian River Transport,+12096640456,http://indianrivertransport.com/,"8444 W Doe Ave, Visalia, CA 93291",Visalia,CA,36.3471579,-119.3848996,4.1,29,Trucking company,https://www.google.com/maps/search/?api=1&query=Indian%20River%20Transport&query_place_id=ChIJI2GGdqYnlYARJa1uZ-A2zj8,apify_google_maps
"Ohk Transport, Llc",,,"31120 West St, Goshen, CA 93227",Goshen,CA,36.3596315,-119.4270224,3.9,7,Trucking company,https://www.google.com/maps/search/?api=1&query=Ohk%20Transport%2C%20Llc&query_place_id=ChIJi7gYdJnYlIARue6RfAzAdzg,apify_google_maps
D & W Trucking Inc.,+18004405219,https://www.dwtruckingca.com/,"309 E Hillcrest Blvd, Inglewood, CA 90301",Inglewood,CA,33.9598859,-118.3512856,5,10,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=D%20%26%20W%20Trucking%20Inc.&query_place_id=ChIJq6rW7wG3woARLU2NHOjEqic,apify_google_maps
"Bubba's Water Truck Service, Inc",+15592420100,https://bubbaswts.com/,"1225 S West Ave, Fresno, CA 93706",Fresno,CA,36.7310314,-119.8261599,5,80,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=Bubba's%20Water%20Truck%20Service%2C%20Inc&query_place_id=ChIJU3D2bPmylYAROzDXkXWVBtw,apify_google_maps
Swift OK Trucking,+19188891212,http://swiftokt.com/,,,,36.152441,-95.87809,5,128,Trucking company;Service establishment,https://www.google.com/maps/search/?api=1&query=Swift%20OK%20Trucking&query_place_id=ChIJjTbp0yyOUwsRJfgCcX7-ZBA,apify_google_maps
Van-G Logistics,+15598345500,https://www.vanglogistics.com/,"8000 Manning Ave, Fowler, CA 93625",Fowler,CA,36.604928,-119.645858,2.1,114,Logistics service,https://www.google.com/maps/search/?api=1&query=Van-G%20Logistics&query_place_id=ChIJA_QZUwPxlIARRewhOF8C5IM,apify_google_maps
Gold Point Transportation Inc,+13105182570,,"1621 E Opp St, Wilmington, CA 90744",Wilmington,CA,33.7838832,-118.2416805,4,49,Trucking company,https://www.google.com/maps/search/?api=1&query=Gold%20Point%20Transportation%20Inc&query_place_id=ChIJ09MI9Sg03YAROjZ_mjDvMSA,apify_google_maps
Stevens Trucking Co,+14057452363,http://www.stevenstrucking.com/,"3715 S Radio Rd, El Reno, OK 73036",El Reno,OK,35.4982114,-97.899886,3.8,159,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=Stevens%20Trucking%20Co&query_place_id=ChIJ3W4PtRUOsocROlCA24ZZIFI,apify_google_maps
Kings River Packing Company,+15597872058,https://kingorange.com/,"21083 E Trimmer Springs Rd, Sanger, CA 93657",Sanger,CA,36.7847153,-119.426905,4,260,Fruit and vegetable processing;Food products supplier,https://www.google.com/maps/search/?api=1&query=Kings%20River%20Packing%20Company&query_place_id=ChIJVfOif1BVlIARm2e3laahcJs,apify_google_maps
TG Stegall Trucking Company,+17043438533,http://tgstruck.com/,"8100 E Independence Blvd, Charlotte, NC 28227",Charlotte,NC,35.1502718,-80.7328862,4.9,17,Trucking company;Shipping service;Trailer rental service;Transportation service;Truck repair shop,https://www.google.com/maps/search/?api=1&query=TG%20Stegall%20Trucking%20Company&query_place_id=ChIJ-1PCCmYhVIgRlzcxs2YcEk4,apify_google_maps
Mountain River Trucking Co,+13367866088,http://www.mountainriver.com/,"207 Direct Ln, Mt Airy, NC 27030",Mt Airy,NC,36.465471,-80.544898,3.7,77,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=Mountain%20River%20Trucking%20Co&query_place_id=ChIJQWCsttg7UogRIdnsK_RrHGU,apify_google_maps
Mabe Trucking Co Inc,+13366351793,http://www.mabetrucking.com/,"1603 Mill Ave, Eden, NC 27288",Eden,NC,36.5197181,-79.6909179,3.7,171,Trucking company,https://www.google.com/maps/search/?api=1&query=Mabe%20Trucking%20Co%20Inc&query_place_id=ChIJBWnKI3e_UogRvkmBWe9GvuU,apify_google_maps
Turner Trucking Company,+17044345080,http://www.turnertkg.com/,"108 E College Ave, Shelby, NC 28152",Shelby,NC,35.2503719,-81.6658827,4.3,16,Trucking company;Logistics service;Refrigerated transport service,https://www.google.com/maps/search/?api=1&query=Turner%20Trucking%20Company&query_place_id=ChIJyzVNxUYYV4gR9jmm8ldEKic,apify_google_maps
Superior Logistics,+19195639077,http://www.superiorlogistics.net/,"2267 US-70, Mebane, NC 27302",Mebane,NC,36.0952148,-79.3131484,4.2,30,Trucking company,https://www.google.com/maps/search/?api=1&query=Superior%20Logistics&query_place_id=ChIJZ2SvOrbVrIkRgmUsEGJg7eo,apify_google_maps
Kenan Transport Co,+17043991596,,"8124 Old Mt Holly Rd, Charlotte, NC 28214",Charlotte,NC,35.2767029,-80.9408444,4.1,12,Trucking company,https://www.google.com/maps/search/?api=1&query=Kenan%20Transport%20Co&query_place_id=ChIJM3w2vamjVogR6tAF9Ie5gk8,apify_google_maps
McGirt Trucking Co,+17045888527,,"13001 General Dr, Charlotte, NC 28273",Charlotte,NC,35.1167613,-80.9480609,4.8,32,Trucking company,https://www.google.com/maps/search/?api=1&query=McGirt%20Trucking%20Co&query_place_id=ChIJUyBf2EmaVogRW-qckGxjmNg,apify_google_maps
Trexler Trucking Inc,+17046330690,http://www.trexlertruckinginc.com/,"3350 Liberty Rd, Gold Hill, NC 28071",Gold Hill,NC,35.5705352,-80.3376182,4.5,32,Trucking company,https://www.google.com/maps/search/?api=1&query=Trexler%20Trucking%20Inc&query_place_id=ChIJ99XhWaeJU4gR6JECY1CSwOo,apify_google_maps
Kennedy Brothers Inc,+19102986446,https://www.kbitrucking.com/,"1393 NC-241, Pink Hill, NC 28572",Pink Hill,NC,34.9997049,-77.7555592,4.5,48,Trucking company,https://www.google.com/maps/search/?api=1&query=Kennedy%20Brothers%20Inc&query_place_id=ChIJle4aoc9cqYkRjPZ4iUM4GCI,apify_google_maps
Carolina Tank Lines,+13362267039,http://www.carolinatanklines.com/,"3255 Maple Ave, Burlington, NC 27215",Burlington,NC,36.044604,-79.4375543,4,50,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=Carolina%20Tank%20Lines&query_place_id=ChIJD34J528sU4gR0JkjFaUK8xY,apify_google_maps
Feldspar Trucking,+18287657491,https://feldspartrucking.com/,"125 Skyview Cir, Spruce Pine, NC 28777",Spruce Pine,NC,35.8794258,-82.0557613,4.3,23,Trucking company,https://www.google.com/maps/search/?api=1&query=Feldspar%20Trucking&query_place_id=ChIJCQuZKcKkUIgR7V3sH2kF_xk,apify_google_maps
"Streeter Trucking Company, Inc",+17045091250,,"4915 W Holly Vista Dr, Charlotte, NC 28269",Charlotte,NC,35.3279118,-80.8322908,4.9,14,Trucking company,https://www.google.com/maps/search/?api=1&query=Streeter%20Trucking%20Company%2C%20Inc&query_place_id=ChIJKYcVeGinVogRpJL9G2Dia-k,apify_google_maps
Carolina Independent Truckers,+17044356834,,"1606 E Church St, Cherryville, NC 28021",Cherryville,NC,35.386981,-81.357196,4.8,23,Trucking company,https://www.google.com/maps/search/?api=1&query=Carolina%20Independent%20Truckers&query_place_id=ChIJ9fB1pSDbVogRs-a5C4IeGhc,apify_google_maps
Dobson Trucking Inc,+13363202210,,"1828 Red Brush Rd, Mt Airy, NC 27030",Mt Airy,NC,36.484839,-80.695571,4.6,31,Trucking company,https://www.google.com/maps/search/?api=1&query=Dobson%20Trucking%20Inc&query_place_id=ChIJ91VoRGokUogRQtdorRcXeRQ,apify_google_maps
Cooke Trucking Co,+18008889502,https://www.cooketrucking.com/,"1759 S Andy Griffith Pkwy, Mt Airy, NC 27030",Mt Airy,NC,36.4789991,-80.5924278,3.9,58,Trucking company,https://www.google.com/maps/search/?api=1&query=Cooke%20Trucking%20Co&query_place_id=ChIJU7nkP3Q7UogRRoDRlykyFaQ,apify_google_maps
Windwalker Transportation Inc,+18004560052,http://www.windwalkertransportation.com/,"1700 E Benson Rd, Sioux Falls, SD 57104",Sioux Falls,SD,43.5880356,-96.7040857,4.4,34,Trucking company;Logistics service;Transportation service;Warehouse,https://www.google.com/maps/search/?api=1&query=Windwalker%20Transportation%20Inc&query_place_id=ChIJD5_R7OvKjocRScLcuw_HMPI,apify_google_maps
Truck Convoy,+16053314117,http://sdconvoy.org/,"800 E I-90 Ln, Sioux Falls, SD 57104",Sioux Falls,SD,43.6065965,-96.7163573,5,2,Trucking company,https://www.google.com/maps/search/?api=1&query=Truck%20Convoy&query_place_id=ChIJnds3EdtKiYcRwxPpCEO5JXM,apify_google_maps
Thorstenson Trucking,+16056491220,http://www.thorstensontrucking.com/,"3004 US-12, Selby, SD 57472",Selby,SD,45.505996,-100.038573,3.2,6,Trucking company,https://www.google.com/maps/search/?api=1&query=Thorstenson%20Trucking&query_place_id=ChIJC63zSyo41FIRMPgAUQpjctA,apify_google_maps
Brookwide Inc,+16468074420,https://brookwide.com/,"2A Windham Loop #22, Staten Island, NY 10314",Staten Island,NY,40.5784123,-74.1629043,4.6,1215,Transportation service;Auto auction;Auto broker,https://www.google.com/maps/search/?api=1&query=Brookwide%20Inc&query_place_id=ChIJjUZB0I5LwokRHApYTkc0L64,apify_google_maps
Magnum LTL - Sioux Falls,+16053393804,https://www.magnumlog.com/,"1800 E Robur Dr, Sioux Falls, SD 57104",Sioux Falls,SD,43.60829,-96.7033874,3.8,23,Trucking company,https://www.google.com/maps/search/?api=1&query=Magnum%20LTL%20-%20Sioux%20Falls&query_place_id=ChIJGU1yoiZLiYcRXgb6CvFLjNk,apify_google_maps
Dakota Valley Trucking,+16054324534,,"1002 Industrial Dr, Milbank, SD 57252",Milbank,SD,45.211991,-96.643998,5,10,Trucking company,https://www.google.com/maps/search/?api=1&query=Dakota%20Valley%20Trucking&query_place_id=ChIJ-VfMgluazFIRNG47hoH_paM,apify_google_maps
Habeck Trucking Inc,+16058922644,http://habecktrucking.com/,"10689 SD-34, Belle Fourche, SD 57717",Belle Fourche,SD,44.6403526,-103.9130166,4.4,14,Trucking company,https://www.google.com/maps/search/?api=1&query=Habeck%20Trucking%20Inc&query_place_id=ChIJU0gMnaKFMlMR3_-FlnyNdKg,apify_google_maps
Oconnor Trucking,+16059965324,,"41340 SD-38, Mitchell, SD 57301",Mitchell,SD,43.7035565,-97.9388613,5,2,Trucking company,https://www.google.com/maps/search/?api=1&query=Oconnor%20Trucking&query_place_id=ChIJS36R_IYahocRlTsBbX7qnvQ,apify_google_maps
Heyl Truck Line,+18002344395,https://www.heyl.net/,"1809 N Louise Ave, Sioux Falls, SD 57107",Sioux Falls,SD,43.567913,-96.7716096,3.7,19,Trucking company,https://www.google.com/maps/search/?api=1&query=Heyl%20Truck%20Line&query_place_id=ChIJ30byrOzKjocR5PQGBJjAQLo,apify_google_maps
"Lloyd Bultsma Trucking, Inc.",+16053667069,http://bultsmatrucking.com/,"1701 N Industrial Ave Suite A, Sioux Falls, SD 57104",Sioux Falls,SD,43.5680044,-96.7470294,5,4,Trucking company,https://www.google.com/maps/search/?api=1&query=Lloyd%20Bultsma%20Trucking%2C%20Inc.&query_place_id=ChIJCR1HLGK1jocRB3OBFZI6IpM,apify_google_maps
San Antonio Broker Services,+12018542900,http://www.satrucking.com/,"560 Jefferson Ave, Secaucus, NJ 07094",Secaucus,NJ,40.7754675,-74.0669138,4.3,28,Trucking company,https://www.google.com/maps/search/?api=1&query=San%20Antonio%20Broker%20Services&query_place_id=ChIJkbocztH3wokRa489zPBKQh0,apify_google_maps
Lagara & Son Transportation Services Inc.,+16315804777,https://mcguirestrucking.com/,"751-4 Koehler Ave, Ronkonkoma, NY 11779",Ronkonkoma,NY,40.7891971,-73.1192381,4.9,14,Trucking company;Courier service;Delivery service;Logistics service;Mover;Transportation service;Truck rental agency;Van rental agency,https://www.google.com/maps/search/?api=1&query=Lagara%20%26%20Son%20Transportation%20Services%20Inc.&query_place_id=ChIJC9C1prM36IkR6UCDRd10tVY,apify_google_maps
J. Trucking Inc.,+17185029407,http://www.jtruckinginc.com/,"145 Hook Creek Blvd building b1, Valley Stream, NY 11581",Valley Stream,NY,40.657445,-73.725054,,0,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=J.%20Trucking%20Inc.&query_place_id=ChIJzwBmkj9kwokRksvCbCUshKg,apify_google_maps
H & L Transport Inc,+17186569088,http://www.hltransport.com/,"179-14 149th Rd, Jamaica, NY 11434",Jamaica,NY,40.657673,-73.766944,4.1,7,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=H%20%26%20L%20Transport%20Inc&query_place_id=ChIJVU2iypNmwokRl7IyidVAy9w,apify_google_maps
"Best Way Trucking Service, Inc.",+19738823111,http://www.bestwaytrucking.us/,"19 Daniel Rd, Fairfield, NJ 07004",Fairfield,NJ,40.8830376,-74.2774349,4.5,19,Trucking company;Courier service;Logistics service;Warehouse,https://www.google.com/maps/search/?api=1&query=Best%20Way%20Trucking%20Service%2C%20Inc.&query_place_id=ChIJh4kuJxkBw4kRN1RL5cGzeAE,apify_google_maps
Swift Transportation,+17327508856,http://www.swifttrans.com/,"943 Omar Ave, Avenel, NJ 07001",Avenel,NJ,40.5836577,-74.2602093,2.9,173,Trucking company,https://www.google.com/maps/search/?api=1&query=Swift%20Transportation&query_place_id=ChIJWZnAv4i0w4kRQpsJMFmAPPE,apify_google_maps
Quality Transportation,+17183920485,http://www.qualitytca.com/,"35-22 42nd St, Long Island City, NY 11101",Long Island City,NY,40.7542168,-73.9204647,4.8,8,Trucking company,https://www.google.com/maps/search/?api=1&query=Quality%20Transportation&query_place_id=ChIJW5Q-_iRfwokRBsW-0QCBKR8,apify_google_maps
Penafiel Transport LLC,+18622239485,https://www.instagram.com/penafieltransport/,"14 La France Ave, Bloomfield, NJ 07003",Bloomfield,NJ,40.7795911,-74.1904486,5,6,Trucking company;Paving materials supplier;Transportation service,https://www.google.com/maps/search/?api=1&query=Penafiel%20Transport%20LLC&query_place_id=ChIJob_VNOFUwokRIbVaI5-FZmg,apify_google_maps
Tennessee Trucking Co,+16827181997,,"11430 Newkirk St, Dallas, TX 75229",Dallas,TX,32.8979547,-96.9067455,5,1,Trucking company,https://www.google.com/maps/search/?api=1&query=Tennessee%20Trucking%20Co&query_place_id=ChIJmS3vvvEnTIYRreJUuAw-hms,apify_google_maps
Tennessee Steel Haulers,+17192035873,,"5350 Tomah Dr, Colorado Springs, CO 80918",Colorado Springs,CO,38.9074836,-104.7797867,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=Tennessee%20Steel%20Haulers&query_place_id=ChIJoUGeyh5PE4cRQYJ8GISh5G4,apify_google_maps
US Star Trucking LLC,+18653126670,https://www.usstartruckingllc.com/,"9111 Cross Park Dr D200 #1013, Knoxville, TN 37923",Knoxville,TN,35.9225808,-84.0875638,4.6,5477,Vehicle shipping agent;Shipping company,https://www.google.com/maps/search/?api=1&query=US%20Star%20Trucking%20LLC&query_place_id=ChIJa0bgLh__W4gRfAB_wH1t7bM,apify_google_maps
Tennessee Truck & Equipment Co,+18659330225,https://www.largedumptruck.com/,"2002 W Hwy 11E, New Market, TN 37820",New Market,TN,36.0790328,-83.6226272,3.8,34,Trucking company,https://www.google.com/maps/search/?api=1&query=Tennessee%20Truck%20%26%20Equipment%20Co&query_place_id=ChIJueC63cQKXIgRW72saA_sma8,apify_google_maps
Beacon Transport,+16154715700,http://www.beacontransport.net/,"451 Mason Rd, La Vergne, TN 37086",La Vergne,TN,35.9907964,-86.5795012,3.8,79,Trucking company,https://www.google.com/maps/search/?api=1&query=Beacon%20Transport&query_place_id=ChIJB6rYQNMMZIgRRTAYDcGVHjA,apify_google_maps
Shoun Trucking Co,+14239687630,http://www.shountrucking.com/,"1247 TN-126, Bristol, TN 37620",Bristol,TN,36.5737241,-82.2507199,4.3,28,Trucking company,https://www.google.com/maps/search/?api=1&query=Shoun%20Trucking%20Co&query_place_id=ChIJVyvygQedWogR5-L6WPr0Mjk,apify_google_maps
David Berry Trucking Co,+18654753040,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1093690,"292 Kearney Rd, New Market, TN 37820",New Market,TN,36.0663209,-83.5351724,4.6,11,Trucking company,https://www.google.com/maps/search/?api=1&query=David%20Berry%20Trucking%20Co&query_place_id=ChIJbQ3Qten0W4gRSFaiublACGU,apify_google_maps
Fast Lane,+18555217907,http://www.fastlaneco.com/,"115 Bain Dr, La Vergne, TN 37086",La Vergne,TN,36.0047241,-86.5939002,4.6,29,Trucking company;Logistics service;Transportation service;Warehouse,https://www.google.com/maps/search/?api=1&query=Fast%20Lane&query_place_id=ChIJP1sbX1JzZIgReZ92HbYfzv0,apify_google_maps
JP Trucking of Tennessee LLC,+17313642864,http://jptruckingllc.net/,"2680 Palmersville Hwy #89, Dresden, TN 38225",Dresden,TN,36.32646,-88.646693,4.2,5,Trucking company,https://www.google.com/maps/search/?api=1&query=JP%20Trucking%20of%20Tennessee%20LLC&query_place_id=ChIJS0Rx27vce4gRcVYZtqemGIY,apify_google_maps
"Sweet Trucking Co., LLC",+18655838143,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=962338,"4701 Western Ave, Knoxville, TN 37921",Knoxville,TN,35.9759162,-83.9944106,4.6,18,Trucking company,https://www.google.com/maps/search/?api=1&query=Sweet%20Trucking%20Co.%2C%20LLC&query_place_id=ChIJVyufP_M8XIgRnZLtDME8kKk,apify_google_maps
Shore Trucking Inc,+18659844252,https://www.shoretrucking.com/,"3501 Central Park Blvd, Louisville, TN 37777",Louisville,TN,35.8470609,-83.9825126,3.9,18,Trucking company,https://www.google.com/maps/search/?api=1&query=Shore%20Trucking%20Inc&query_place_id=ChIJN1258nwhXIgR5_2CpGC3emc,apify_google_maps
May Trucking Company,+15033937030,http://www.maytrucking.com/,"1420A Toshiba Dr #600, Lebanon, TN 37087",Lebanon,TN,36.2309202,-86.3278922,4.1,71,Trucking company,https://www.google.com/maps/search/?api=1&query=May%20Trucking%20Company&query_place_id=ChIJQ5XaZY0hZIgRmU6Zjgceaxw,apify_google_maps
"Tennessee Trucking, Llc",,,"225 Bridle Path Ln, Hartsville, TN 37074",Hartsville,TN,36.4128461,-86.1736475,5,3,Trucking company,https://www.google.com/maps/search/?api=1&query=Tennessee%20Trucking%2C%20Llc&query_place_id=ChIJ71PhI4KEZogReYb6acnwM6w,apify_google_maps
Clinch Mountain Transport Inc,+18657673610,http://www.clinchmountaintransport.com/,"218 Old Mountain Rd, Thorn Hill, TN 37881",Thorn Hill,TN,36.3586468,-83.4126479,4.2,27,Trucking company,https://www.google.com/maps/search/?api=1&query=Clinch%20Mountain%20Transport%20Inc&query_place_id=ChIJCev5AR-DW4gRP_GjAxbx0J0,apify_google_maps
Sun Belt Transport Inc,+14238370040,https://sunbelttransportllc.com/,"1110 Willow Ave, South Pittsburg, TN 37380",South Pittsburg,TN,34.9981123,-85.7029955,4.5,20,Trucking company,https://www.google.com/maps/search/?api=1&query=Sun%20Belt%20Transport%20Inc&query_place_id=ChIJCVfcH2KuYYgRcjsX36WvHok,apify_google_maps
Peek Trucking,+19312965556,,"6130 US-70, Waverly, TN 37185",Waverly,TN,36.0587153,-87.8957591,4,29,Trucking company,https://www.google.com/maps/search/?api=1&query=Peek%20Trucking&query_place_id=ChIJs67n6jJme4gRUAPyRg7tyEM,apify_google_maps
Mitchell Transport,+17317995735,http://mitchelltransport.co/,"304 Old SR 118, Dresden, TN 38225",Dresden,TN,36.423397,-88.714581,4.5,12,Trucking company,https://www.google.com/maps/search/?api=1&query=Mitchell%20Transport&query_place_id=ChIJLfrpR_nZe4gRgLqr8Hv1AXg,apify_google_maps
Fresno Truck Center,+15594864310,http://www.fresnotruckcenter.com/,"2727 E Central Ave, Fresno, CA 93725",Fresno,CA,36.6773579,-119.7387403,3.8,686,Truck dealer;Auto body shop;Dump truck dealer;Truck accessories store;Truck parts supplier;Truck repair shop;Used truck dealer,https://www.google.com/maps/search/?api=1&query=Fresno%20Truck%20Center&query_place_id=ChIJR2MbRJz1lIARywijXXIQEyM,apify_google_maps
k & k transport inc,+15622956922,http://www.kandktransport.net/,"24724 S Wilmington Ave, Carson, CA 90745",Carson,CA,33.8027087,-118.2563988,4.7,9,Trucking company,https://www.google.com/maps/search/?api=1&query=k%20%26%20k%20transport%20inc&query_place_id=ChIJNeUR3ZU13YARnYrVOulXBBU,apify_google_maps
